id,business_description,domain_suggestions,business_type,complexity,is_edge_case,num_suggestions,keywords,city,instruction_format,edge_case_category
56,specialized catering offering wedding services in the residential area area of Nashville,"['cateringplus.com', 'primeresidential.com', 'weddingpartycatering.net', 'cateringpro.com', 'quickspecialized.com']",catering,complex,False,5,"['specialized', 'catering', 'offering', 'wedding', 'services', 'residential', 'nashville']",Nashville,"Generate domain name suggestions for the following business:

Business: specialized catering offering wedding services in the residential area area of Nashville

Domain suggestions:
- cateringplus.com
- primeresidential.com
- weddingpartycatering.net
- cateringpro.com
- quickspecialized.com",
259,"quality academic bookstore located in waterfront, Dallas, dedicated to meeting all your bookstore needs","['dedicateddallas.com', 'bookstoreacademic.com', 'dallas.com', 'bookstorelab.com']",bookstore,complex,False,4,"['quality', 'academic', 'bookstore', 'waterfront', 'dallas', 'dedicated', 'meeting', 'bookstore', 'needs']",Dallas,"Generate domain name suggestions for the following business:

Business: quality academic bookstore located in waterfront, Dallas, dedicated to meeting all your bookstore needs

Domain suggestions:
- dedicateddallas.com
- bookstoreacademic.com
- dallas.com
- bookstorelab.com",
68,"trusted electronics retail store located in residential area, Los Angeles, dedicated to meeting all your retail store needs","['shopstyle.net', 'meetinglosangeles.net', 'retailstoreelectronics.com', 'losangelesretail.com', 'retailstore247.com']",retail_store,complex,False,5,"['trusted', 'electronics', 'retail', 'store', 'residential', 'los', 'angeles', 'dedicated', 'meeting', 'retail', 'store', 'needs']",Los Angeles,"Generate domain name suggestions for the following business:

Business: trusted electronics retail store located in residential area, Los Angeles, dedicated to meeting all your retail store needs

Domain suggestions:
- shopstyle.net
- meetinglosangeles.net
- retailstoreelectronics.com
- losangelesretail.com
- retailstore247.com",
159,fitness center,"['healthplus.com', 'easycenter.co', 'fitnesscentercenter.com', 'activewellnessfit.net']",fitness_center,simple,False,4,"['fitness', 'center']",,"Generate domain name suggestions for the following business:

Business: fitness center

Domain suggestions:
- healthplus.com
- easycenter.co
- fitnesscentercenter.com
- activewellnessfit.net",
178,steakhouse restaurant in midtown,"['diningcuisine.net', 'expressdelicious.com', 'freshrestaurant.com', 'kitc247.com', 'restaurantexpert.com']",restaurant,medium,False,5,"['steakhouse', 'restaurant', 'midtown']",Indianapolis,"Generate domain name suggestions for the following business:

Business: steakhouse restaurant in midtown

Domain suggestions:
- diningcuisine.net
- expressdelicious.com
- freshrestaurant.com
- kitc247.com
- restaurantexpert.com",
835,catering,"['party72.io', 'cateio.com', 'partyevent.net', 'foodevent.com']",catering,simple,False,4,['catering'],,"Generate domain name suggestions for the following business:

Business: catering

Domain suggestions:
- party72.io
- cateio.com
- partyevent.net
- foodevent.com",
547,accounting firm,"['firm247.com', 'myfinanc.io', 'quickfinancial.com', 'myfirm.com', 'firmco.io']",accounting_firm,simple,False,5,"['accounting', 'firm']",,"Generate domain name suggestions for the following business:

Business: accounting firm

Domain suggestions:
- firm247.com
- myfinanc.io
- quickfinancial.com
- myfirm.com
- firmco.io",
638,dental practice specializing in family dentistry,"['speciaco.com', 'fortworthfamily.net', 'practicedentistryteeth.com', 'dentalpracticeservice.com']",dental_practice,medium,False,4,"['dental', 'practice', 'specializing', 'family', 'dentistry']",Fort Worth,"Generate domain name suggestions for the following business:

Business: dental practice specializing in family dentistry

Domain suggestions:
- speciaco.com
- fortworthfamily.net
- practicedentistryteeth.com
- dentalpracticeservice.com",
edge_128,startup,"['startup.com', 'startuppro.com', 'beststartup.com']",unknown,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: startup

Domain suggestions:
- startup.com
- startuppro.com
- beststartup.com",ambiguous_business
696,local fitness center offering pilates services,"['centeroffering.net', 'musclefitservices.com', 'fitnesscenterpro.com', 'procenter.com', 'hubmuscle.com', 'labwellness.com', 'indianapolisserv.net']",fitness_center,medium,False,7,"['local', 'fitness', 'center', 'offering', 'pilates', 'services']",Indianapolis,"Generate domain name suggestions for the following business:

Business: local fitness center offering pilates services

Domain suggestions:
- centeroffering.net
- musclefitservices.com
- fitnesscenterpro.com
- procenter.com
- hubmuscle.com
- labwellness.com
- indianapolisserv.net",
492,auto repair,"['autorepairservice.com', 'autorepairexpert.com', 'autofy.com']",auto_repair,simple,False,3,"['auto', 'repair']",,"Generate domain name suggestions for the following business:

Business: auto repair

Domain suggestions:
- autorepairservice.com
- autorepairexpert.com
- autofy.com",
edge_139,"Established tech startup offering premium cloud computing services, expert cloud computing solutions, and specialized cybersecurity consulting for businesses and individuals throughout San Francisco and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations","['established.com', 'establishedpro.com', 'bestestablished.com', 'tech.com', 'techpro.com']",tech_startup,edge_case,True,5,,,"Generate domain name suggestions for the following business:

Business: Established tech startup offering premium cloud computing services, expert cloud computing solutions, and specialized cybersecurity consulting for businesses and individuals throughout San Francisco and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations

Domain suggestions:
- established.com
- establishedpro.com
- bestestablished.com
- tech.com
- techpro.com",excessive_descriptions
323,quality accounting firm offering bookkeeping services in the riverside area of Phoenix,"['firmphoenix.com', 'firmquality.com', 'thebooks.co', '247book.co']",accounting_firm,complex,False,4,"['quality', 'accounting', 'firm', 'offering', 'bookkeeping', 'services', 'riverside', 'phoenix']",Phoenix,"Generate domain name suggestions for the following business:

Business: quality accounting firm offering bookkeeping services in the riverside area of Phoenix

Domain suggestions:
- firmphoenix.com
- firmquality.com
- thebooks.co
- 247book.co",
edge_4,AI-powered marketing agency utilizing machine learning algorithms and blockchain technology,"['powered.com', 'poweredpro.com', 'bestpowered.com', 'marketing.com', 'marketingpro.com']",marketing_agency,edge_case,True,5,,,"Generate domain name suggestions for the following business:

Business: AI-powered marketing agency utilizing machine learning algorithms and blockchain technology

Domain suggestions:
- powered.com
- poweredpro.com
- bestpowered.com
- marketing.com
- marketingpro.com",technical_jargon
292,commercial cleaning service in San Jose,"['servicesan.com', 'cleanpro.com', 'cleanjosecleaning.com', 'cleaningserviceservice.com', 'sanjoseservice.org']",cleaning_service,medium,False,5,"['commercial', 'cleaning', 'service', 'san', 'jose']",San Jose,"Generate domain name suggestions for the following business:

Business: commercial cleaning service in San Jose

Domain suggestions:
- servicesan.com
- cleanpro.com
- cleanjosecleaning.com
- cleaningserviceservice.com
- sanjoseservice.org",
edge_116,enterprise,"['enterprise.com', 'enterprisepro.com', 'bestenterprise.com']",unknown,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: enterprise

Domain suggestions:
- enterprise.com
- enterprisepro.com
- bestenterprise.com",ambiguous_business
508,"professional family dentistry dental practice located in financial district, Austin, committed to providing excellent family dentistry services","['dentalpracticeservice.com', 'austinexce.com']",dental_practice,complex,False,2,"['professional', 'family', 'dentistry', 'dental', 'practice', 'financial', 'district', 'austin', 'committed', 'providing', 'excellent', 'family', 'dentistry', 'services']",Austin,"Generate domain name suggestions for the following business:

Business: professional family dentistry dental practice located in financial district, Austin, committed to providing excellent family dentistry services

Domain suggestions:
- dentalpracticeservice.com
- austinexce.com",
190,catering,"['cateringspot.com', 'cateringparty.com', 'eventgroup.com', 'localevent.net', 'cately.net']",catering,simple,False,5,['catering'],,"Generate domain name suggestions for the following business:

Business: catering

Domain suggestions:
- cateringspot.com
- cateringparty.com
- eventgroup.com
- localevent.net
- cately.net",
721,dental practice,"['oral247.co', 'dentalpracticepro.com', 'dentalpracticeco.com', 'practicesmile.com', 'plusoral.com', 'dentalsmile.com']",dental_practice,simple,False,6,"['dental', 'practice']",,"Generate domain name suggestions for the following business:

Business: dental practice

Domain suggestions:
- oral247.co
- dentalpracticepro.com
- dentalpracticeco.com
- practicesmile.com
- plusoral.com
- dentalsmile.com",
588,"We are a professional accounting firm in Los Angeles specializing in corporate, serving the Los Angeles area for over 18 years","['ser.co', 'accountingspecializing.com', 'thespecializing.com']",accounting_firm,complex,False,3,"['professional', 'accounting', 'firm', 'los', 'angeles', 'specializing', 'corporate', 'serving', 'los', 'angeles']",Los Angeles,"Generate domain name suggestions for the following business:

Business: We are a professional accounting firm in Los Angeles specializing in corporate, serving the Los Angeles area for over 18 years

Domain suggestions:
- ser.co
- accountingspecializing.com
- thespecializing.com",
edge_112,cafe,"['cafe.com', 'cafepro.com', 'bestcafe.com']",coffee_shop,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: cafe

Domain suggestions:
- cafe.com
- cafepro.com
- bestcafe.com",minimal_descriptions
edge_46,restaurant specializing in molecular gastronomy,"['restaurant.com', 'restaurantpro.com', 'bestrestaurant.com']",restaurant,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: restaurant specializing in molecular gastronomy

Domain suggestions:
- restaurant.com
- restaurantpro.com
- bestrestaurant.com",industry_jargon
3,"We are a affordable consulting firm in Boston specializing in financial, known for our professional and friendly approach","['consultingboston.org', 'worksboston.com', 'consultingfirmhub.com', 'bostonexperts.net', 'firmsolutions.com', 'expertsbest.net', 'approachfirmbusiness.com']",consulting_firm,complex,False,7,"['affordable', 'consulting', 'firm', 'boston', 'specializing', 'financial', 'known', 'professional', 'friendly', 'approach']",Boston,"Generate domain name suggestions for the following business:

Business: We are a affordable consulting firm in Boston specializing in financial, known for our professional and friendly approach

Domain suggestions:
- consultingboston.org
- worksboston.com
- consultingfirmhub.com
- bostonexperts.net
- firmsolutions.com
- expertsbest.net
- approachfirmbusiness.com",
237,"premium photography art gallery located in midtown, Houston, with a focus on customer satisfaction and quality service","['exhibitcustomercreative.com', 'arthouston.com', 'servicspot.co', 'art.com', 'gally.com', 'artgalleryservice.com']",art_gallery,complex,False,6,"['premium', 'photography', 'art', 'gallery', 'midtown', 'houston', 'focus', 'customer', 'satisfaction', 'quality', 'service']",Houston,"Generate domain name suggestions for the following business:

Business: premium photography art gallery located in midtown, Houston, with a focus on customer satisfaction and quality service

Domain suggestions:
- exhibitcustomercreative.com
- arthouston.com
- servicspot.co
- art.com
- gally.com
- artgalleryservice.com",
